Query,Rank,Candidate,Similarity
A01_15_01_W_roh_BELLY.jpg,1,A02_03_01_W_roh_BELLY.jpg,0.8102442026138306
A01_15_01_W_roh_BELLY.jpg,2,A01_18_01_W_roh_BELLY.jpg,0.6465852856636047
A01_15_01_W_roh_BELLY.jpg,3,A08_18_14_M_roh_BELLY.jpg,0.61075359582901
A01_15_01_W_roh_BELLY.jpg,4,IMG-20250910-WA0064_BELLY.jpg,0.6011720895767212
A01_15_01_W_roh_BELLY.jpg,5,IMG_20250807_104159_BELLY.jpg,0.5950003862380981
A01_15_01_W_roh_BELLY.jpg,6,A04_17_02_W_roh_BELLY.jpg,0.5923457145690918
A01_15_01_W_roh_BELLY.jpg,7,IMG-20250910-WA0062_BELLY.jpg,0.5915029048919678
A01_15_01_W_roh_BELLY.jpg,8,A08_12_15_W_roh_BELLY.jpg,0.587828516960144
A01_15_01_W_roh_BELLY.jpg,9,A06_14_02_W_roh_BELLY.jpg,0.5873026847839355
A01_15_01_W_roh_BELLY.jpg,10,A04_12_04_W_roh_BELLY.jpg,0.5834037661552429
A01_15_01_W_roh_BELLY.jpg,11,A04_15_06_M_roh_BELLY.jpg,0.5796220302581787
A01_15_01_W_roh_BELLY.jpg,12,A08_18_12_W_roh_BELLY.jpg,0.579283595085144
A01_15_01_W_roh_BELLY.jpg,13,A01_18_07_W_roh_BELLY.jpg,0.5791729688644409
A01_15_01_W_roh_BELLY.jpg,14,IMG_20250717_110833_BELLY.jpg,0.5778432488441467
A01_15_01_W_roh_BELLY.jpg,15,IMG_20250717_113844_BELLY.jpg,0.5768032073974609
A01_15_01_W_roh_BELLY.jpg,16,AT01_03_02_W_roh_BELLY.jpg,0.5748627781867981
A01_15_01_W_roh_BELLY.jpg,17,A08_18_05_W_roh_BELLY.jpg,0.573705792427063
A01_15_01_W_roh_BELLY.jpg,18,AT01_06_03_W_roh_BELLY.jpg,0.571044385433197
A01_15_01_W_roh_BELLY.jpg,19,A02_06_03_M_roh_BELLY.jpg,0.5680317878723145
A01_15_01_W_roh_BELLY.jpg,20,A01_18_14_W_roh_BELLY.jpg,0.5676512122154236
A01_15_03_W_roh_BELLY.jpg,1,IMG-20250626-WA0014_BELLY.jpg,0.6465212106704712
A01_15_03_W_roh_BELLY.jpg,2,A06_12_04_W_roh_BELLY.jpg,0.6422357559204102
A01_15_03_W_roh_BELLY.jpg,3,IMG-20250626-WA0013_BELLY.jpg,0.6340958476066589
A01_15_03_W_roh_BELLY.jpg,4,IMG_20250717_104652_BELLY.jpg,0.6302333474159241
A01_15_03_W_roh_BELLY.jpg,5,A08_12_13_W_roh_BELLY.jpg,0.6292780041694641
A01_15_03_W_roh_BELLY.jpg,6,A06_12_01_W_roh_BELLY.jpg,0.627339243888855
