image,belly_file,confidence,status
A08_18_04_W_roh.jpeg,A08_18_04_W_roh_BELLY.jpg,0.7659914493560791,SUCCESS
A08_18_05_W_roh.jpeg,A08_18_05_W_roh_BELLY.jpg,0.696420431137085,SUCCESS
A08_18_06_W_roh.jpeg,A08_18_06_W_roh_BELLY.jpg,0.8300724625587463,SUCCESS
A08_18_08_M_roh.jpeg,A08_18_08_M_roh_BELLY.jpg,0.677361249923706,SUCCESS
A08_18_09_M_roh.jpeg,A08_18_09_M_roh_BELLY.jpg,0.7194116711616516,SUCCESS
A08_18_10_W_roh.jpeg,A08_18_10_W_roh_BELLY.jpg,0.28457385301589966,SUCCESS
A08_18_12_W_roh.jpeg,A08_18_12_W_roh_BELLY.jpg,0.8442113995552063,SUCCESS
A08_18_13_W_roh.jpeg,A08_18_13_W_roh_BELLY.jpg,0.8646796941757202,SUCCESS
A08_18_14_M_roh.jpeg,A08_18_14_M_roh_BELLY.jpg,0.5663697719573975,SUCCESS
A08_18_17_W_roh.jpeg,A08_18_17_W_roh_BELLY.jpg,0.8569962382316589,SUCCESS
A08_18_18_W_roh.jpeg,A08_18_18_W_roh_BELLY.jpg,0.8287243247032166,SUCCESS
A08_18_19_W_roh.jpeg,A08_18_19_W_roh_BELLY.jpg,0.7465844750404358,SUCCESS
A08_18_20_W_roh.jpeg,A08_18_20_W_roh_BELLY.jpg,0.8777425289154053,SUCCESS
A08_18_21_M_roh.jpeg,A08_18_21_M_roh_BELLY.jpg,0.8709599375724792,SUCCESS
A08_18_22_W_roh.jpeg,A08_18_22_W_roh_BELLY.jpg,0.7615577578544617,SUCCESS
A08_18_23_W_roh.jpeg,A08_18_23_W_roh_BELLY.jpg,0.8601641654968262,SUCCESS
AT01_03_01_W_roh.jpeg,AT01_03_01_W_roh_BELLY.jpg,0.8376425504684448,SUCCESS
AT01_03_02_W_roh.jpeg,AT01_03_02_W_roh_BELLY.jpg,0.7242067456245422,SUCCESS
AT01_03_04_M_roh.jpeg,,0.0,NO_DETECTION
AT01_06_03_W_roh.jpeg,AT01_06_03_W_roh_BELLY.jpg,0.8556579351425171,SUCCESS
IMG-20250607-WA0003.jpg,IMG-20250607-WA0003_BELLY.jpg,0.706226646900177,SUCCESS
IMG-20250607-WA0006.jpg,IMG-20250607-WA0006_BELLY.jpg,0.9428477883338928,SUCCESS
IMG-20250607-WA0007.jpg,IMG-20250607-WA0007_BELLY.jpg,0.6218172311782837,SUCCESS
IMG-20250626-WA0002.jpg,IMG-20250626-WA0002_BELLY.jpg,0.864888072013855,SUCCESS
IMG-20250626-WA0003.jpg,IMG-20250626-WA0003_BELLY.jpg,0.3451341688632965,SUCCESS
