Query,Rank,Candidate,Similarity
A01_06_01_SA_roh_BELLY.jpg,13,A08_18_13_W_roh_BELLY.jpg,0.9488784670829773
A01_06_01_SA_roh_BELLY.jpg,14,A08_06_10_M_roh_BELLY.jpg,0.9471350908279419
A01_06_01_SA_roh_BELLY.jpg,15,A03_12_02_W_roh_BELLY.jpg,0.94659823179245
A01_06_01_SA_roh_BELLY.jpg,16,A08_18_14_M_roh_BELLY.jpg,0.9459322690963745
A01_06_01_SA_roh_BELLY.jpg,17,AT01_03_02_W_roh_BELLY.jpg,0.9457677602767944
A01_06_01_SA_roh_BELLY.jpg,18,A01_12_01_M_roh_BELLY.jpg,0.9454846382141113
A01_06_01_SA_roh_BELLY.jpg,19,A05_21_01_W_roh_BELLY.jpg,0.9454615116119385
A01_06_01_SA_roh_BELLY.jpg,20,A05_18_08_W_roh_BELLY.jpg,0.9448469877243042
A01_08_01_W_roh_BELLY.jpg,1,A01_17_01_W_roh_BELLY.jpg,0.9631972312927246
A01_08_01_W_roh_BELLY.jpg,2,A06_17_02_W__roh_BELLY.jpg,0.9606132507324219
A01_08_01_W_roh_BELLY.jpg,3,A01_12_01_M_roh_BELLY.jpg,0.9604232311248779
A01_08_01_W_roh_BELLY.jpg,4,A08_09_35_W_roh_BELLY.jpg,0.9572727680206299
A01_08_01_W_roh_BELLY.jpg,5,A07_09_02_W_roh_BELLY.jpg,0.9533159732818604
A01_08_01_W_roh_BELLY.jpg,6,A01_05_03_W_roh_BELLY.jpg,0.9531841278076172
A01_08_01_W_roh_BELLY.jpg,7,A07_17_03_W_roh_BELLY.jpg,0.9531442523002625
A01_08_01_W_roh_BELLY.jpg,8,A07_08_03_W_roh_BELLY.jpg,0.951996922492981
A01_08_01_W_roh_BELLY.jpg,9,IMG-20250919-WA0011_BELLY.jpg,0.9515011310577393
A01_08_01_W_roh_BELLY.jpg,10,A06_17_01_M_roh_-_Kopie_BELLY.jpg,0.9497429132461548
A01_08_01_W_roh_BELLY.jpg,11,A06_17_04_W_roh_BELLY.jpg,0.9493110775947571
A01_08_01_W_roh_BELLY.jpg,12,A04_06_01_M_roh_BELLY.jpg,0.9481707811355591
A01_08_01_W_roh_BELLY.jpg,13,IMG-20250919-WA0014_BELLY.jpg,0.9472319483757019
A01_08_01_W_roh_BELLY.jpg,14,IMG-20250910-WA0061_BELLY.jpg,0.9471124410629272
A01_08_01_W_roh_BELLY.jpg,15,A05_18_04_W_roh_BELLY.jpg,0.9466667175292969
A01_08_01_W_roh_BELLY.jpg,16,A07_08_04_M_roh_BELLY.jpg,0.9459706544876099
A01_08_01_W_roh_BELLY.jpg,17,A04_17_01_W_roh_BELLY.jpg,0.943974494934082
A01_08_01_W_roh_BELLY.jpg,18,A08_15_04_M_roh_BELLY.jpg,0.9434729814529419
A01_08_01_W_roh_BELLY.jpg,19,A08_18_14_M_roh_BELLY.jpg,0.9429770708084106
A01_08_01_W_roh_BELLY.jpg,20,A08_15_07_W_roh_BELLY.jpg,0.9427412748336792
A01_09_21_W_roh_BELLY.jpg,1,IMG-20250829-WA0020_BELLY.jpg,0.9470280408859253
A01_09_21_W_roh_BELLY.jpg,2,IMG_20250717_111215_BELLY.jpg,0.9420338869094849
A01_09_21_W_roh_BELLY.jpg,3,IMG_20250807_103916_BELLY.jpg,0.9404948949813843
A01_09_21_W_roh_BELLY.jpg,4,IMG-20250919-WA0016_BELLY.jpg,0.9403488039970398
A01_09_21_W_roh_BELLY.jpg,5,A07_09_03_W_roh_BELLY.jpg,0.940297544002533
A01_09_21_W_roh_BELLY.jpg,6,IMG-20250919-WA0021_BELLY.jpg,0.9375132918357849
A01_09_21_W_roh_BELLY.jpg,7,IMG_20250501_132115_BELLY.jpg,0.9368737936019897
A01_09_21_W_roh_BELLY.jpg,8,IMG-20250626-WA0014_BELLY.jpg,0.9337843656539917
A01_09_21_W_roh_BELLY.jpg,9,A06_14_02_W_roh_BELLY.jpg,0.9331463575363159
A01_09_21_W_roh_BELLY.jpg,10,IMG_20250807_104343_BELLY.jpg,0.9324697852134705
A01_09_21_W_roh_BELLY.jpg,11,IMG-20250626-WA0015_BELLY.jpg,0.9315012693405151
A01_09_21_W_roh_BELLY.jpg,12,IMG_20250807_105223_BELLY.jpg,0.9294229745864868
A01_09_21_W_roh_BELLY.jpg,13,IMG-20250626-WA0003_BELLY.jpg,0.9290162324905396
A01_09_21_W_roh_BELLY.jpg,14,IMG_20250807_104159_BELLY.jpg,0.9286113381385803
A01_09_21_W_roh_BELLY.jpg,15,IMG_20250717_104317_BELLY.jpg,0.9284152984619141
A01_09_21_W_roh_BELLY.jpg,16,IMG-20250829-WA0015_BELLY.jpg,0.928081214427948
A01_09_21_W_roh_BELLY.jpg,17,A02_08_05_M_roh_BELLY.jpg,0.9275311231613159
A01_09_21_W_roh_BELLY.jpg,18,IMG_20250501_132350_BELLY.jpg,0.9271165132522583
A01_09_21_W_roh_BELLY.jpg,19,IMG-20250607-WA0003_BELLY.jpg,0.9262435436248779
A01_09_21_W_roh_BELLY.jpg,20,IMG_20250717_113844_BELLY.jpg,0.9240408539772034
A01_12_01_M_roh_BELLY.jpg,1,A08_18_23_W_roh_BELLY.jpg,0.9616419076919556
A01_12_01_M_roh_BELLY.jpg,2,A01_08_01_W_roh_BELLY.jpg,0.9604232311248779
A01_12_01_M_roh_BELLY.jpg,3,A03_12_02_W_roh_BELLY.jpg,0.9587336778640747
A01_12_01_M_roh_BELLY.jpg,4,A04_06_01_M_roh_BELLY.jpg,0.957645058631897
A01_12_01_M_roh_BELLY.jpg,5,A05_18_04_W_roh_BELLY.jpg,0.9569476246833801
